id,name,current_price,total_volume,market_cap,last_updated
findora,Findora,0.02266269,2670616.0,0.0,2021-10-12T10:26:04.328Z
kbn,Koban,0.00048989,105.4,0.0,2021-09-20T09:31:12.946Z
lonelyfans,LonelyFans,1.93e-09,1334.47,0.0,2021-10-12T10:22:14.983Z
asyagro,ASYAGRO,0.00120051,0.00214723,0.0,2021-10-12T10:01:01.565Z
inverse-ethereum-volatility-index-token,Inverse Ethereum Volatility Index Token,141.61,12272.03,0.0,2021-10-10T16:41:57.209Z
nyerium,Nyerium,0.00057298,11.63,0.0,2021-10-11T22:00:46.626Z
clearpoll,ClearPoll,0.02315336,1031444.0,0.0,2021-10-12T10:29:51.832Z
purple-butterfly-trading,Purple Butterfly Trading,0.070235,1.08,0.0,2021-10-07T22:37:17.791Z
delion,Delion,0.00282743,141.37,0.0,2021-10-11T10:28:57.726Z
currentcoin,CurrentCoin,0.00044761,42345.0,0.0,2021-10-12T09:59:44.691Z
shincoin,ShinCoin,0.01001457,427.17,0.0,2021-10-05T23:44:58.345Z
vampire-protocol,Vampire Protocol,0.00053786,0.0,0.0,2021-09-12T00:38:36.440Z
thunderada-app,ThunderADAapp,6.05e-06,3281.17,0.0,2021-10-12T09:52:06.307Z
petrodollar,PetroDollar,0.01266723,0.02303133,0.0,2021-10-12T02:01:02.407Z
misbloc,Misbloc,0.179216,840356.0,0.0,2021-10-12T10:25:51.254Z
fanadise,Fanadise,0.03181088,51671.0,0.0,2021-10-12T10:24:17.558Z
admonkey,AdMonkey,4.95095e-07,223.74,0.0,2021-10-10T08:36:05.425Z
wrapped-avax,Wrapped AVAX,51.85,251715773.0,0.0,2021-10-12T10:25:54.405Z
chubbyakita,ChubbyAkita,0.0,0.0,0.0,2021-10-12T08:54:11.750Z
paddycoin,Paddycoin,7e-11,1.0,0.0,2021-10-12T09:24:58.508Z
espers,Espers,0.00013772,5.1,0.0,2021-10-02T23:00:30.589Z
invictus-hyprion-fund,Invictus Hyperion Fund,0.381789,23551.0,0.0,2021-10-12T08:21:24.486Z
ror-universe,ROR Universe,0.00103547,0.0,0.0,2021-07-27T10:30:29.381Z
moonwilly,MoonWilly,0.00055513,2356.87,0.0,2021-10-12T10:22:39.256Z
basis-bond,Basis Bond,0.01584662,0.279621,0.0,2021-10-11T14:57:47.206Z
pepper-finance,Pepper Finance,0.00853412,72.4,0.0,2021-10-12T00:02:12.436Z
oneperl,onePERL,1.01,83937.0,0.0,2021-10-10T04:30:42.417Z
xtg-world,XTG World,0.798338,0.0,0.0,2021-05-26T09:43:04.355Z
klever-finance,Klever Finance,299.25,7682.37,0.0,2021-10-12T09:58:52.857Z
invox-finance,Invox Finance,0.00329971,0.0,0.0,2021-09-20T16:27:55.188Z
united-traders-token,United Traders Token,0.286705,478.94,0.0,2021-10-12T10:04:00.691Z
double-bubble,Double Bubble,5.48563e-07,213.52,0.0,2021-10-10T22:01:09.085Z
eth-rsi-60-40-crossover-set,ETH RSI 6040 Crossover Set,1513.91,1513.91,0.0,2021-10-11T08:00:56.220Z
golden-token,Golden Token,0.01118718,107862.0,0.0,2021-10-12T10:27:11.057Z
animal-adoption-advocacy,Animal Adoption Advocacy,3.79e-09,33.0,0.0,2021-10-12T08:48:45.542Z
safermoon,SAFERMOON,2.736e-09,6580.54,0.0,2021-10-12T10:28:54.787Z
criptoro-coin,Criptoro Coin,0.0025027,0.203711,0.0,2021-10-10T07:48:14.818Z
eristica,Eristica token,0.00074003,0.03700158,0.0,2021-10-06T16:12:17.909Z
pako,Pako,1.31e-06,0.809418,0.0,2021-10-08T21:52:33.738Z
spacegrime,SpaceGrime,7e-12,13914.2,0.0,2021-10-12T10:24:14.095Z
newb-farm,NewBFarm,161.12,375523.0,0.0,2021-10-12T10:26:49.420Z
zotova,Zotova,0.424014,8160.54,0.0,2021-10-11T05:12:43.439Z
lux-bio-exchange-coin,LUX BIO EXCHANGE COIN,0.00060211,163686.0,0.0,2021-10-12T10:25:51.781Z
whitehole-bsc,WhiteHoleBSC,2.53,0.0,0.0,2021-10-11T09:18:48.734Z
kokoswap,KokoSwap,5.38,3980545.0,0.0,2021-10-12T10:11:43.826Z
oryx,ORYX,0.00444336,7.41,0.0,2021-09-19T14:00:41.261Z
decentralway,Decentralway,0.07303,822.61,0.0,2021-10-12T10:13:36.913Z
tea-token,Tea Token,0.091998,170.2,0.0,2021-10-12T10:25:23.049Z
diamondhold,DiamondHold,2.8e-11,10.62,0.0,2021-10-11T22:33:30.700Z
arbinyan,ArbiNYAN,0.051375,61765.0,0.0,2021-10-12T10:24:18.772Z
baby-chow,Baby Chow,1.41e-10,46.21,0.0,2021-10-12T04:25:59.863Z
ciredo,Ciredo,0.00011513,0.04312572,0.0,2021-10-07T00:43:36.629Z
phoenixdefi-finance,PhoenixDefiFinance,0.00538937,39655.0,0.0,2021-10-12T10:26:07.206Z
melalie,Melalie,0.0175533,32534.0,0.0,2021-10-12T10:27:43.341Z
xov,XOVBank,0.00014349,21.52,0.0,2021-10-07T12:09:30.684Z
lcms,LCMS,0.328354,106716.0,0.0,2021-10-12T10:24:23.434Z
pogged-finance,Pogged Finance,2.6115e-08,19.78,0.0,2021-10-12T09:25:01.983Z
arke,ARKE,0.01192718,0.0,0.0,2021-10-01T04:33:29.713Z
moneybrain-bips,Moneybrain BiPS,14.28,791007.0,0.0,2021-10-12T10:24:18.530Z
crossing-the-yellow-blocks,Crossing the Yellow Blocks,0.053439,2068.62,0.0,2021-10-12T10:12:44.229Z
dogematic,Dogematic,0.00224139,0.0,0.0,2021-10-11T21:00:46.482Z
clock-vault-nftx,CLOCK Vault NFTX,16877.42,0.0,0.0,2021-10-01T01:25:54.064Z
rublix,Rublix,0.02823277,0.858276,0.0,2021-10-10T18:00:52.681Z
addict-finance,Addict Finance,7.47e-10,687.6,0.0,2021-10-12T08:59:27.379Z
cezo,Cezo,1.144e-05,0.0,0.0,2021-09-23T14:26:19.596Z
raicoin,Raicoin,0.00925243,1259.28,0.0,2021-10-12T09:47:53.821Z
slnv2,SLNV2,0.00132276,32829.0,0.0,2021-10-12T10:27:49.633Z
castweet,Castweet,0.103232,19857.8,0.0,2021-10-12T10:19:04.856Z
clap-clap-token,Clap Clap Token,2.03299e-07,0.0,0.0,2021-08-30T20:30:27.201Z
scc,SCC,0.00426415,0.00093811,0.0,2021-10-10T19:57:20.617Z
menapay,Menapay,0.0072473,510.38,0.0,2021-10-12T10:13:34.590Z
triffic,Triffic,0.01154705,1.84,0.0,2021-10-10T10:03:17.999Z
chopper-inu,Chopper Inu,1.5e-10,167551.0,0.0,2021-10-12T10:18:55.653Z
socean,Socean,141.43,153373.0,0.0,2021-10-12T10:25:26.261Z
loa-protocol,LOA Protocol,0.00800921,8611.36,0.0,2021-10-12T10:24:28.379Z
bxiot,bXIOT,0.675142,0.0,0.0,2021-10-11T12:17:27.908Z
venus-ltc,Venus LTC,3.39,0.0,0.0,2021-10-12T10:07:38.803Z
general-attention-currency,General Attention Currency,0.559935,57.05,0.0,2021-10-12T05:46:25.623Z
at-finance,AT Finance,0.00191745,9.85,0.0,2021-10-11T22:09:36.744Z
bitonyx-token,BitOnyx Token,0.01938444,68.94,0.0,2021-10-12T00:36:01.966Z
octaplex-network,Octaplex Network,3.09,2070.61,0.0,2021-10-12T10:23:44.177Z
soba-token,SOBA Token,0.00586656,340585.0,0.0,2021-10-12T10:25:51.791Z
communitytoken,Cojam,0.00136917,11293.54,0.0,2021-10-12T10:14:43.318Z
wisdom-chain,Wisdom Chain,0.076067,22516.0,0.0,2021-10-12T10:12:10.615Z
bruce-non-fungible-token,Bruce Non Fungible Token,2.04928e-07,2453.22,0.0,2021-10-12T08:51:58.011Z
anon-inu,Anon Inu,9.644e-09,3937.03,0.0,2021-10-12T10:27:35.089Z
pamp-cc,PAMPCC,2.45456e-07,0.0,0.0,2021-10-11T21:04:06.706Z
alitas,Alitas,10.5,2558230.0,0.0,2021-10-12T10:26:07.980Z
mintcoin,Mintcoin,0.00011318,18.36,0.0,2021-10-12T10:21:49.348Z
wm-professional,WM PROFESSIONAL,0.00054506,1.82,0.0,2021-10-08T07:35:57.315Z
nexalt,Nexalt,0.04768933,113080.0,0.0,2021-10-12T10:27:34.475Z
ehash,EHash,0.154612,66137.0,0.0,2021-10-12T10:24:38.450Z
seeder-network-token,Sesameseed,0.01234767,1.4,0.0,2021-10-06T23:35:54.504Z
recovery-right-token,Recovery Right Token,0.070275,15289.74,0.0,2021-10-12T10:27:38.174Z
swop,Swop,15.08,563905.0,0.0,2021-10-12T10:26:36.758Z
vidiachange,Vidiachange,43.2,31466.0,0.0,2021-10-12T10:27:13.334Z
pig-finance,Pig Finance,1.10111e-07,4822022.0,0.0,2021-10-12T10:29:19.330Z
meetple,Meetple,0.775771,241719.0,0.0,2021-10-12T10:25:31.573Z
speedcash,Speedcash,0.01511667,0.635786,0.0,2021-09-16T10:30:55.978Z
risecointoken,RiseCoin Token,0.00049773,779.42,0.0,2021-10-12T06:15:45.549Z
zrocor,Zrocor,0.00014127,0.05786,0.0,2021-10-11T06:05:39.134Z
poodle,Poodl Token,1.6192e-08,30652.0,0.0,2021-10-12T10:26:34.227Z
erc223,ERC223,9.08e-06,0.0,0.0,2021-09-14T13:32:29.889Z
famous-coin,Famous Coin,0.00664205,9233.04,0.0,2021-10-12T10:25:29.949Z
kurrent,Kurrent,0.0015686,0.550428,0.0,2021-09-16T10:00:20.201Z
babydot,BabyDot,2959.57,620.88,0.0,2021-10-12T06:43:28.930Z
pilot,Pilot,0.0421737,161518.0,0.0,2021-10-12T10:27:46.683Z
amix,AMIX,0.121031,14076.81,0.0,2021-10-12T10:27:47.172Z
xdollar-stablecoin,xDollar Stablecoin,1.02,23501.0,0.0,2021-10-12T10:27:03.707Z
guss-one,GUSSONE,6.051e-05,0.382171,0.0,2021-10-11T23:19:09.241Z
gforce,GFORCE,2.28,132207.0,0.0,2021-10-12T10:28:14.223Z
ammbr,Ammbr,0.01998225,12109.24,0.0,2021-10-12T10:28:59.631Z
alp-coin,ALP Coin,0.516708,2123813.0,0.0,2021-10-12T10:27:52.481Z
nyan-cat,NCAT Token,1.4e-09,1216.41,0.0,2021-10-12T10:15:10.881Z
converter-finance,Converter Finance,0.150208,18503.53,0.0,2021-10-12T10:25:44.983Z
delta-financial,Delta Financial,3.5,7053.65,0.0,2021-10-12T10:01:38.701Z
ethereumpay,EthereumPay,4.3e-11,0.0,0.0,2021-10-12T10:13:51.660Z
goldnero,Goldnero,0.01058594,0.105859,0.0,2021-09-29T05:05:57.981Z
drep-new,Drep new,0.595065,811084.0,0.0,2021-10-12T10:24:52.645Z
wrapped-xdai,Wrapped XDAI,1.0,589623.0,0.0,2021-10-12T10:29:52.921Z
pippi-finance,Pippi Finance,0.00790154,47571.0,0.0,2021-10-12T10:27:52.169Z
cipher-core-token,Cipher Core Token,19.49,8.77,0.0,2021-09-18T12:30:12.146Z
lituni,Lituni,0.439822,44574.0,0.0,2021-10-12T10:25:04.881Z
beyond-finance,Beyond Finance,0.77642,135292.0,0.0,2021-10-12T10:26:11.869Z
deeper-network,Deeper Network,0.098146,3125290.0,0.0,2021-10-12T10:29:38.220Z
ytv-coin,YTV Coin,0.00077723,1851.72,0.0,2021-10-12T10:27:45.943Z
quickx-protocol,QuickX Protocol,0.0114627,5344.79,0.0,2021-10-12T10:26:13.330Z
ecofi,EcoFi,5.2,73553.0,0.0,2021-10-12T10:27:43.222Z
able-finance,Able Finance,1e-11,0.0,0.0,2021-10-12T10:29:19.021Z
ans-crypto-coin,ANS Crypto Coin,0.00120796,17659.28,0.0,2021-10-12T10:25:44.614Z
dain-token,Dain Token,0.04947323,9024.51,0.0,2021-10-12T10:25:32.954Z
dopple-finance,Dopple Finance,0.05694,24518.0,0.0,2021-10-12T10:27:37.078Z
momo-protocol,Momo Protocol,0.0100007,41186.0,0.0,2021-10-12T10:26:05.000Z
xsl-labs,XSL Labs,0.00240032,19524.16,0.0,2021-10-12T10:27:32.170Z
depay,DePay,1.87,935.02,0.0,2021-10-12T10:25:10.100Z
x-token,XToken,5.3e-11,69.2,0.0,2021-10-12T09:11:04.690Z
whitex-community,WhiteX Community,8.719e-09,50.34,0.0,2021-10-12T09:50:26.699Z
new-landbox,LandBox,0.00213646,7375.69,0.0,2021-10-12T10:29:50.719Z
v4p0rr15e,VaporRISE,1.4704e-08,0.0,0.0,2021-10-11T11:41:42.564Z
eox,EOX,9.986e-05,246.31,0.0,2021-10-12T10:30:11.715Z
truebit-protocol,Truebit Protocol,0.237039,2724477.0,0.0,2021-10-12T10:28:08.274Z
niobio-cash,Niobio,0.12048,75.18,0.0,2021-10-12T10:13:35.433Z
kyc-crypto,KYCCrypto,0.01020024,7.38,0.0,2021-09-25T09:40:58.538Z
paybswap,Paybswap,0.0053211,22959.0,0.0,2021-10-12T10:22:41.965Z
per-project,PER Project,0.082209,82875.0,0.0,2021-10-12T10:26:38.179Z
eth-rsi-60-40-yield-set-ii,ETH RSI 6040 Yield Set II,1476.21,2488.89,0.0,2021-10-07T14:30:07.321Z
showcase-token,Showcase Token,0.00978837,97694.0,0.0,2021-10-12T10:26:13.021Z
basic,BASIC,0.01123639,2738780.0,0.0,2021-10-12T10:30:04.149Z
moonshot,Moonshot,4.84e-09,14900.48,0.0,2021-10-12T10:28:04.096Z
klayswap-protocol,KlaySwap Protocol,18.91,1599083.0,0.0,2021-10-12T10:25:52.301Z
earndefi,EarnDeFi,7.93,704548.0,0.0,2021-10-12T10:29:42.061Z
bafe-io,Bafeio,2.711e-09,28851.0,0.0,2021-10-12T10:29:31.873Z
blackhole-protocol,BlackHole Protocol,0.03606829,388267.0,0.0,2021-10-12T10:24:49.373Z
blocktyme,Blocktyme,0.00160226,28.84,0.0,2021-10-11T17:58:00.626Z
valkyrie-network,Valkyrie Network,0.367609,39122.0,0.0,2021-10-12T10:14:09.288Z
compound-yearn-finance,cYFI,695.26,61947.0,0.0,2021-10-12T05:07:47.678Z
polkamonster,PolkaMonster,0.00074258,66939.0,0.0,2021-10-12T10:22:54.105Z
kryptobellion,Kryptobellion,0.00150794,3491.58,0.0,2021-10-12T10:22:37.951Z
dfe-finance,DFEFinance,15.73,687.5,0.0,2021-10-12T10:25:40.040Z
realfinance-network,Realfinance Network,0.00352156,41804.0,0.0,2021-10-12T10:27:48.124Z
0-5x-long-dragon-index-token,05X Long Dragon Index Token,22962.0,558.22,0.0,2021-09-08T13:27:18.428Z
space-soldier,Space Soldier,6.06e-10,77.51,0.0,2021-10-12T10:16:07.469Z
ziticoin,Ziticoin,0.00017499,7687.63,0.0,2021-10-12T10:25:35.755Z
dungeonswap,DungeonSwap,1.39,128782.0,0.0,2021-10-12T10:27:33.137Z
turkeychain,TurkeyChain,1.77,4363.77,0.0,2021-09-25T21:30:21.586Z
0-5x-long-echange-token-index-token,05X Long Exchange Token Index Token,20092.0,5002.51,0.0,2021-09-29T10:18:54.153Z
gold-coin-reserve,Gold Coin Reserve,1771.57,29961948.0,0.0,2021-10-12T10:26:06.211Z
mimatic,MAI,0.989231,894044.0,0.0,2021-10-12T10:27:00.387Z
earlybsc,EarlyBSC,0.0010754,25195.0,0.0,2021-10-12T10:27:34.983Z
gigecoin,GigEcoin,0.168602,1241.28,0.0,2021-10-08T09:27:54.972Z
fan8,Fan8,0.382652,2.03,0.0,2021-10-12T08:18:17.659Z
sanshu-inu,Sanshu Inu,3.22e-10,625604.0,0.0,2021-10-12T10:29:13.790Z
viper,Viper,0.389075,61554.0,0.0,2021-10-12T10:25:31.531Z
wrapped-terra,Wrapped Terra,36.26,20307386.0,0.0,2021-10-12T10:29:53.251Z
ucx-foundation,UCX FOUNDATION,0.109736,1.12,0.0,2021-08-17T21:04:38.625Z
aiwork,AiWork,0.01786553,252058.0,0.0,2021-10-12T10:27:31.709Z
playmarket,DAO PlayMarket 20,0.04471654,15.2,0.0,2021-10-11T10:01:13.093Z
moontrust,MoonTrust,1.82e-06,293894.0,0.0,2021-10-12T10:14:51.551Z
beautyk,BeautyK,3.008e-05,2.69,0.0,2021-10-01T11:34:16.957Z
bulls,Bulls,0.023679,4889.53,0.0,2021-10-12T10:01:14.352Z
phoenix-defi-finance,Phoenix Defi Finance,0.02614235,3359.87,0.0,2021-10-12T09:54:29.589Z
airraid-lottery-token,AirRaid Lottery Token,4.93e-10,0.0,0.0,2021-10-11T08:53:49.513Z
aapl,$AAPL,0.339084,0.0,0.0,2021-09-18T02:18:55.096Z
blackholeswap-compound-dai-usdc,BlackHoleSwapCompound DAIUSDC,1.06,755.28,0.0,2021-09-20T07:02:35.912Z
cure-token-v2,CURE Token V2,0.00910952,49906.0,0.0,2021-10-12T10:22:39.368Z
collectible,Collectible,0.25596,4.86,0.0,2021-10-10T15:16:03.890Z
melody,Melody,0.00332177,204.06,0.0,2021-10-12T10:14:44.742Z
vixco,Vixco,0.04396058,43169.0,0.0,2021-10-12T10:25:48.589Z
hummingbird-finance,Hummingbird Finance,5.9e-11,5626.13,0.0,2021-10-12T10:22:40.515Z
shibaken-finance,Shibaken Finance,2.8e-11,42613.0,0.0,2021-10-12T10:27:34.940Z
winklink-bsc,WINkLink BSC,0.000505,1024559.0,0.0,2021-10-12T10:27:59.694Z
shiba-moon,Shiba Moon,0.00268153,19715.19,0.0,2021-10-12T10:26:06.167Z
qoober,QOOBER,0.006,88.78,0.0,2021-09-01T23:47:49.218Z
tron-bsc,TRON BSC,0.092497,1340113.0,0.0,2021-10-12T10:29:16.556Z
firmachain,Firmachain,0.188088,53333078.0,0.0,2021-10-12T10:30:12.142Z
shibacorgi,ShibaCorgi,0.0,0.0,0.0,2021-10-12T10:26:59.099Z
k-tune,KTune,0.068535,35166.0,0.0,2021-10-12T10:00:13.581Z
safestar,Safestar,6.666e-09,20142.0,0.0,2021-10-12T10:26:41.376Z
vitex,ViteX Coin,0.233192,221211.0,0.0,2021-10-12T10:23:51.515Z
delta-theta,deltatheta,0.131135,100254.0,0.0,2021-10-12T10:25:02.089Z
ethereummax,EthereumMax,2.3706e-08,182339.0,0.0,2021-10-12T10:26:29.406Z
modihost,ModiHost,0.160258,34755.0,0.0,2021-10-12T10:23:37.294Z
oddo-coin,ODDO coin,0.00679554,4.15,0.0,2021-08-27T02:30:30.105Z
definition-network,DeFinition Network,0.14245,16.42,0.0,2021-10-05T18:16:54.841Z
bast,Bast,6.48,0.0,0.0,2021-09-15T13:50:15.364Z
yfx,Your Futures Exchange,0.141387,75973.0,0.0,2021-10-12T10:27:58.525Z
educare,EDUCare,0.00391007,593758.0,0.0,2021-10-12T10:25:14.157Z
tsuki-inu,Tsuki Inu,1.128e-09,49478.0,0.0,2021-10-12T10:18:11.561Z
weentar,Weentar,0.0046107,376132.0,0.0,2021-10-12T10:26:05.551Z
defi-firefly,DeFi Firefly,0.333151,0.0,0.0,2021-09-02T16:25:10.490Z
venus-reward-token,Venus Reward Token,0.00117083,281582.0,0.0,2021-10-12T10:27:52.204Z
cberry,CBerry,0.135141,127253.0,0.0,2021-10-12T10:25:45.749Z
moon-stop,Moon Stop,0.00049,21514.0,0.0,2021-10-12T10:26:20.401Z
wrapped-anatha,Wrapped ANATHA,0.140201,0.0,0.0,2021-10-12T09:58:09.307Z
coinwind,CoinWind,1.78,157730.0,0.0,2021-10-12T10:29:01.193Z
keisuke-inu,Keisuke Inu,3.5e-11,140403.0,0.0,2021-10-12T10:23:36.393Z
usgold,USGold,1988.64,124.72,0.0,2021-10-11T15:44:07.103Z
plgnet,PLGnet,0.00389122,472309.0,0.0,2021-10-12T10:29:43.573Z
bscarmy,BscArmy,9.19e-06,623846.0,0.0,2021-10-12T10:29:46.145Z
planet,PLANET,0.0156519,74617.0,0.0,2021-10-12T10:25:48.342Z
aidus,AIDUS Token,0.0021619,2.08,0.0,2021-08-28T21:40:34.076Z
rainbowtoken,RainbowToken,3.472e-09,390738.0,0.0,2021-10-12T10:30:09.001Z
dappcents,Dappcents,0.00040016,1.0,0.0,2021-10-12T10:28:06.869Z
cryptofifa,FFAGames,0.01295118,24434.0,0.0,2021-10-12T10:26:54.993Z
migranet,Migranet,0.0001831,2.38,0.0,2021-10-12T03:21:01.419Z
shill,Shill,0.00012652,0.0,0.0,2021-09-20T14:43:52.947Z
africa-to-mars,Africa To Mars,0.00572297,35250.0,0.0,2021-10-12T10:26:50.827Z
bright-token,Bright Token,0.45899,439876.0,0.0,2021-10-12T10:25:15.752Z
xre-global,XRE Global,1.203e-05,9938.36,0.0,2021-10-12T10:14:41.081Z
e-coin-finance,Ecoin Finance,2.388e-09,8121.17,0.0,2021-10-12T10:28:17.260Z
quick-mining,Quick Mining,0.0020685,4991.78,0.0,2021-10-12T10:25:49.057Z
ombre,Ombre,0.00017917,24.49,0.0,2021-10-12T09:35:38.452Z
grap-finance,Grap Finance,0.112128,16458.75,0.0,2021-10-12T10:24:57.711Z
vacay,Vacay,0.00439791,4372.11,0.0,2021-10-12T10:25:22.488Z
destorage,DeStorage,0.00209173,157483.0,0.0,2021-10-12T10:29:45.064Z
bullswap-protocol,Bullswap Protocol,0.00073351,1.3,0.0,2021-10-12T07:23:31.696Z
carma-coin,Carma Coin,4.572e-09,9743.54,0.0,2021-10-12T10:26:21.794Z
masternodesme,MasterNodesME,0.00114798,12.22,0.0,2021-10-12T09:51:54.800Z
yayo-coin,Yayo Coin,0.04502782,0.0,0.0,2021-10-11T16:34:54.000Z
spacegoat-token,SpaceGoat Token,1.2108e-08,22.38,0.0,2021-10-12T10:25:34.920Z
many,MANY,0.02260137,0.0,0.0,2021-09-02T11:16:38.845Z
polywolf,Polywolf,0.093782,4083.85,0.0,2021-10-12T10:26:59.586Z
bytenext,ByteNext,0.08606,12008.11,0.0,2021-10-12T10:25:20.806Z
little-rabbit,Little Rabbit,0.0,0.0,0.0,2021-10-12T10:29:44.861Z
cryptowater,CryptoWater,0.00569181,0.01238066,0.0,2021-08-17T13:11:27.402Z
ballswap,BallSwap,0.00160536,3904.87,0.0,2021-10-12T10:26:48.412Z
fanaticos-cash,Fanáticos Cash,0.00228227,0.412837,0.0,2021-10-12T10:09:21.842Z
ramenswap,RamenSwap,0.03107164,482.84,0.0,2021-10-12T10:26:05.868Z
polygold,PolyGold,0.273529,52.56,0.0,2021-10-12T10:19:38.100Z
ash,ASH,22.35,19540.42,0.0,2021-10-12T10:16:41.956Z
cryptobuyer-token,Cryptobuyer Token,0.00040749,1.1,0.0,2021-10-08T19:30:51.859Z
swgtoken,SWGToken,0.161028,48577.0,0.0,2021-10-12T10:25:17.838Z
baby-doge-coin,Baby Doge Coin,1.115e-09,7473336.0,0.0,2021-10-12T10:30:04.668Z
techshare-token,Techshare Token,0.135553,5205.71,0.0,2021-10-12T10:26:07.682Z
safemoon-swap,SafeMoon Swap,4.4e-10,1754.02,0.0,2021-10-12T10:26:19.348Z
natus-vincere-fan-token,Natus Vincere Fan Token,1.81,93851.0,0.0,2021-10-12T10:27:03.696Z
duke-token,Duke Token,1.94e-06,151030.0,0.0,2021-10-12T10:29:43.677Z
xiasi-inu,Xiasi Inu,4.39e-10,97441.0,0.0,2021-10-12T10:14:03.572Z
tokyo-au,Tokyo AU,4.3211e-08,824543.0,0.0,2021-10-12T10:27:08.121Z
marx,MarX,0.03690406,1080803.0,0.0,2021-10-12T10:25:20.458Z
bitifex,BITIFEX,3.204e-05,0.320372,0.0,2021-08-30T17:31:26.031Z
ulti-arena,Ulti Arena,0.00125443,267539.0,0.0,2021-10-12T10:28:26.560Z
bscgold,BSCGold,0.00099036,126216.0,0.0,2021-10-12T10:27:38.690Z
hero,HERO,0.01073222,15833.5,0.0,2021-10-12T10:26:52.200Z
saylor-moon,SaylorMoon,1.076e-09,75357.0,0.0,2021-10-12T10:26:24.066Z
polyplay,PolyPlay,12.07,22199889.0,0.0,2021-10-12T10:28:08.220Z
dacsee,Dacsee,0.00047819,28.37,0.0,2021-10-02T00:51:42.031Z
sukhavati-network,Sukhavati Network,0.159245,161998.0,0.0,2021-10-12T10:29:32.525Z
golff,Golff,0.434632,1485886.0,0.0,2021-10-12T10:29:03.449Z
dlike,DLIKE,0.00196045,1.91,0.0,2021-10-05T16:00:45.105Z
stable-asset,STABLE ASSET,1.12,8137.54,0.0,2021-10-12T10:13:36.073Z
bugg-finance,BUGG Finance,9.94e-06,0.0,0.0,2021-10-12T10:29:28.000Z
stable-1inch,Stable 1inch,1.0,101061.0,0.0,2021-10-05T03:50:50.910Z
pando,Pando,0.097414,390191.0,0.0,2021-10-12T10:27:42.242Z
medikey,MEDIKEY,0.00043981,9.88,0.0,2021-09-23T16:00:45.180Z
unifees,Unifees,0.01085993,5736.14,0.0,2021-10-12T10:25:56.433Z
serbian-cave-hermit,Serbian Cave Hermit,7.84e-06,0.0,0.0,2021-09-17T17:02:31.536Z
aryacoin,Aryacoin,0.00991012,448818.0,0.0,2021-10-12T10:25:24.320Z
iron-finance,Iron Finance,0.013574,72635.0,0.0,2021-10-12T10:22:01.040Z
acryptosi,ACryptoSI,4.1,88984.0,0.0,2021-10-12T10:26:33.870Z
spock,Spock,0.00228122,143.98,0.0,2021-09-18T01:42:05.299Z
financial-intelligence-group-token,Financial Intelligence Group Token,0.0301027,17573.19,0.0,2021-10-12T10:26:45.535Z
cerium,Cerium,0.00856078,0.00856078,0.0,2021-08-26T00:30:14.583Z
buff-doge,Buff Doge,0.0,0.0,0.0,2021-10-07T12:09:37.564Z
xceltoken-plus,XCELTOKEN PLUS,4.018e-05,369.85,0.0,2021-10-12T10:26:15.032Z
orica,Orica,0.087286,18691.71,0.0,2021-10-12T10:29:33.331Z
safari,Safari,0.00118157,7.11,0.0,2021-10-12T10:29:35.000Z
libfx,Libfx,0.00882168,1546.61,0.0,2021-10-12T09:37:31.408Z
venus-fil,Venus FIL,1.39,0.0,0.0,2021-10-12T10:07:39.407Z
zcore,ZCore,0.01126203,37.85,0.0,2021-10-12T10:11:08.898Z
songcoin,SongCoin,5.099e-05,0.121094,0.0,2021-10-07T06:00:56.132Z
nia-token,NIA Token,0.510207,1245.97,0.0,2021-05-09T12:33:02.237Z
smpl-foundation,SMPL Foundation,28.9,0.0,0.0,2021-09-17T06:49:02.720Z
cousin-doge,Cousin Doge,1.01176e-07,58.54,0.0,2021-10-12T02:51:56.394Z
eternal-oasis,Eternal Oasis,5.01,296.59,0.0,2021-10-12T09:32:53.726Z
volts-finance,VoltsFinance,4.13,0.0,0.0,2021-10-03T02:50:51.118Z
octans,Octans,1.1561e-08,1504.17,0.0,2021-10-12T08:59:34.148Z
safelaunch,SafeLaunch,0.367597,205929.0,0.0,2021-10-12T10:27:02.625Z
eaglex,EagleX,0.00050111,115.26,0.0,2021-08-23T11:30:42.346Z
scorpion-token,Scorpion Token,1.222e-09,38.44,0.0,2021-07-24T12:00:54.055Z
cribnb,Cribnb,0.00100269,0.0,0.0,2021-09-02T11:16:46.697Z
rowket,Rowket,0.00018434,0.18434,0.0,2021-09-18T11:31:29.669Z
efinity,Efinity,0.745008,2777203.0,0.0,2021-10-12T10:30:04.673Z
ethersportz,EtherSportz,0.01072452,0.0,0.0,2021-09-26T11:45:59.873Z
cryptoblades,CryptoBlades,13.9,2454261.0,0.0,2021-10-12T10:28:35.006Z
solareum,Solareum,0.00132987,0.255498,0.0,2021-10-11T05:55:35.285Z
sakura-bloom,Sakura Bloom,0.00059214,143939.0,0.0,2021-10-12T09:34:26.388Z
waves-enterprise,Waves Enterprise,0.590391,497577.0,0.0,2021-10-12T10:26:25.951Z
nnb-token,NNB Token,0.00077443,350631.0,0.0,2021-10-12T10:25:19.068Z
holdex-finance,Holdex Finance,0.299403,212088.0,0.0,2021-10-12T10:29:30.686Z
