id,name,current_price,total_volume,market_cap,last_updated
coti,COTI,0.500308,53793057.0,430418952.0,2021-10-19T18:54:39.306Z
oxygen,Oxygen,2.13,618343.0,429520463.0,2021-10-19T18:52:00.012Z
rari-governance-token,Rari Governance Token,37.7,3258584.0,427554241.0,2021-10-19T18:54:20.709Z
injective-protocol,Injective Protocol,12.95,56088754.0,423997627.0,2021-10-19T18:54:24.335Z
energy-web-token,Energy Web Token,10.54,4185852.0,420303033.0,2021-10-19T18:54:07.980Z
bitcoin-diamond,Bitcoin Diamond,2.23,3100124.0,419669488.0,2021-10-19T18:54:02.973Z
kadena,Kadena,2.74,9813206.0,416239044.0,2021-10-19T18:53:55.063Z
persistence,Persistence,7.64,2313873.0,402869519.0,2021-10-19T18:54:07.159Z
pirate-chain,Pirate Chain,2.11,940630.0,396594821.0,2021-10-19T18:54:07.011Z
dogelon-mars,Dogelon Mars,5.82588e-07,134061105.0,395665404.0,2021-10-19T18:54:13.828Z
verasity,Verasity,0.060137,86417330.0,394345328.0,2021-10-19T18:53:54.017Z
verge,Verge,0.02394037,22385445.0,392559509.0,2021-10-19T18:54:23.500Z
xyo-network,XYO Network,0.03284892,8885697.0,386852863.0,2021-10-19T18:54:06.433Z
vectorspace,Vectorspace AI,10.07,2904004.0,384794068.0,2021-10-19T18:54:12.032Z
trust-wallet-token,Trust Wallet Token,1.12,20672449.0,383761560.0,2021-10-19T18:54:19.778Z
bakerytoken,BakerySwap,1.99,34003044.0,383219822.0,2021-10-19T18:54:16.889Z
medibloc,Medibloc,0.070958,12789248.0,381339716.0,2021-10-19T18:53:36.582Z
pundi-x-2,Pundi X,1.47,5544656.0,380220977.0,2021-10-19T18:54:02.042Z
vethor-token,VeThor Token,0.00920466,14183311.0,379413830.0,2021-10-19T18:54:38.076Z
lukso-token,LUKSO Token,25.75,5111166.0,378981034.0,2021-10-19T18:54:34.921Z
seth,sETH,3820.73,1071873.0,378893485.0,2021-10-19T18:05:53.719Z
proton,Proton,0.04789784,54911852.0,377850558.0,2021-10-19T18:53:59.874Z
tribe-2,Tribe,0.829393,7523235.0,375820394.0,2021-10-19T18:54:24.782Z
ocean-protocol,Ocean Protocol,0.853505,38447962.0,369438756.0,2021-10-19T18:54:14.597Z
anchor-protocol,Anchor Protocol,3.03,10276321.0,367330461.0,2021-10-19T18:54:09.939Z
beta-finance,Beta Finance,2.27,25084653.0,363078267.0,2021-10-19T18:54:14.389Z
dodo,DODO,1.56,64995552.0,355083809.0,2021-10-19T18:54:32.245Z
btc-standard-hashrate-token,BTC Standard Hashrate Token,45.11,85099065.0,350469481.0,2021-10-19T18:53:57.888Z
